Season,Team,ELO
2010,1228,1723
2010,1231,1425
2010,1233,1614
2010,1235,1579
2010,1242,2046
2010,1243,1945
2010,1245,1705
2010,1246,2020
2010,1248,1435
2010,1259,1345
2010,1261,1496
2010,1263,1465
2010,1266,1809
2010,1268,1867
2010,1272,1752
2010,1273,1436
2010,1277,1947
2010,1278,1763
2010,1279,1712
2010,1284,1233
2010,1285,1624
2010,1288,1633
2010,1294,1590
2010,1320,1929
2010,1321,1585
2010,1332,1608
2010,1334,1531
2010,1336,1526
2010,1338,1854
2010,1344,1498
2010,1345,1933
2010,1346,1554
2010,1347,1511
2010,1349,1207
2010,1350,1820
2010,1351,1533
2010,1355,1373
2010,1357,1281
2010,1360,1368
2010,1362,1448
2010,1365,1317
2010,1371,1732
2010,1373,1800
2010,1375,1455
2010,1376,1580
2010,1378,1705
2010,1382,1581
2010,1384,1307
2010,1385,1658
2010,1386,1462
2010,1388,1862
2010,1392,1564
2010,1394,1478
2010,1397,1925
2010,1403,1609
2010,1406,1423
2010,1412,1664
2010,1416,1469
2010,1429,1810
2010,1430,1148
2010,1431,1821
2010,1433,1688
2010,1437,1813
2010,1438,1590
2010,1440,1251
2010,1448,1736
2010,1449,1911
2010,1450,1516
2010,1462,1900
2010,1139,2042
2010,1165,1852
2010,1170,1217
2010,1173,1654
2010,1183,1556
2010,1185,1456
2010,1189,1320
2010,1190,1563
2010,1210,1797
2010,1211,1825
2010,1237,1625
2010,1247,1414
2010,1256,1602
2010,1258,1574
2010,1264,1364
2010,1274,1674
2010,1304,1560
2010,1305,1659
2010,1307,1890
2010,1323,1813
2010,1328,1549
2010,1329,1763
2010,1333,1606
2010,1339,1658
2010,1343,1588
2010,1353,1531
2010,1356,1471
2010,1379,1580
2010,1387,1701
2010,1396,1910
2010,1453,1583
2010,1460,1624
2010,1112,1658
2010,1122,1435
2010,1133,1652
2010,1137,1405
2010,1176,1500
2010,1178,1562
2010,1196,1684
2010,1203,1515
2010,1229,1721
2010,1267,1665
2010,1298,1300
2010,1325,1717
2010,1330,1835
2010,1377,1530
2010,1390,1602
2010,1400,1743
2010,1409,1678
2010,1411,1323
2010,1413,1408
2010,1419,1333
2010,1427,1499
2010,1436,1653
2010,1439,1774
2010,1452,2034
2010,1455,1733
2010,1458,1803
2010,1107,1168
2010,1153,1665
2010,1168,1390
2010,1199,1745
2010,1220,1639
2010,1249,1277
2010,1283,1596
2010,1313,1349
2010,1366,1245
2010,1368,1475
2010,1381,1205
2010,1395,1485
2010,1399,1395
2010,1401,1881
2010,1435,1770
2010,1443,1600
2010,1104,1650
2010,1119,1277
2010,1144,1474
2010,1147,1163
2010,1149,1263
2010,1151,1355
2010,1158,1622
2010,1166,1638
2010,1167,1263
2010,1169,1299
2010,1177,1343
2010,1201,1474
2010,1202,1312
2010,1222,1646
2010,1232,1599
2010,1253,1519
2010,1257,1757
2010,1260,1361
2010,1281,1776
2010,1310,1563
2010,1364,1632
2010,1389,1471
2010,1425,1579
2010,1459,1746
2010,1463,1337
2010,1117,1431
2010,1141,1448
2010,1191,1403
2010,1200,1132
2010,1216,1250
2010,1250,1574
2010,1291,1538
2010,1316,1308
2010,1317,1685
2010,1331,1581
2010,1348,1693
2010,1414,1324
2010,1424,1762
2010,1428,1553
2010,1444,1486
2010,1138,1544
2010,1156,1549
2010,1280,1769
2010,1292,1544
2010,1341,1263
2010,1361,1840
2010,1370,1538
2010,1423,1320
2010,1456,1654
2010,1131,1578
2010,1154,1443
2010,1162,1308
2010,1179,1522
2010,1198,1217
2010,1234,1474
2010,1276,1634
2010,1293,1795
2010,1296,1302
2010,1408,1315
2010,1417,1600
2010,1103,1670
2010,1145,1434
2010,1174,1273
2010,1186,1300
2010,1192,1277
2010,1194,1398
2010,1209,1396
2010,1240,1233
2010,1254,1355
2010,1275,1532
2010,1282,1295
2010,1309,1175
2010,1318,1660
2010,1340,1400
2010,1352,1618
2010,1372,1554
2010,1374,1449
2010,1442,1318
2010,1457,1519
2010,1461,1356
2010,1464,1228
2010,1241,1393
2010,1369,1133
2010,1415,1338
2010,1184,1485
2010,1187,1329
2010,1299,1203
2010,1324,1739
2010,1359,1282
2010,1454,1617
2010,1164,1123
2010,1180,1473
2010,1269,1504
2010,1295,1374
2010,1312,1106
2010,1322,1261
2010,1358,1662
2010,1422,1340
2010,1441,1504
2010,1286,1412
2010,1319,1434
2010,1308,1734
2010,1126,1254
2010,1251,1376
2010,1337,1232
2010,1398,1340
2010,1410,1148
2010,1434,1486
2010,1102,1344
2010,1114,1274
2010,1148,1332
2010,1171,1127
2010,1214,1399
2010,1226,1224
2010,1244,1286
2010,1252,1467
2010,1270,1247
2010,1271,1230
2010,1306,1411
2010,1342,1150
2010,1363,1433
2010,1383,1216
2010,1407,1632
2010,1204,1299
2010,1132,1427
2010,1219,1343
2010,1221,1314
2010,1367,1242
2010,1426,1384
2010,1110,1398
2010,1175,1382
2010,1236,1460
2010,1223,1309
2010,1451,1604
2010,1142,1348
2010,1172,1490
2010,1287,1635
2010,1127,1393
2010,1146,1189
2010,1188,1105
2010,1224,1090
2010,1255,1269
2010,1354,1377
2010,1402,1441
2010,1405,1145
2010,1418,1375
2010,1421,1446
2010,1195,1203
2010,1380,1024
2010,1447,1133
2010,1197,1219
2010,1212,1089
2010,1227,1361
2010,1239,1527
2010,1420,1199
2010,1311,1371
2010,1152,1159
2010,1159,1334
2010,1238,1508
2010,1391,1207
2010,1265,1070
2010,1106,1362
2010,1115,1524
2010,1335,1255
2010,1205,1209
2010,1290,1176
2010,1105,1181
2010,1445,1239
2010,1315,1077
2010,1404,1138
2010,1300,1146
2010,1108,986
2010,1136,1026
2011,1228,1714
2011,1268,1670
2011,1338,1881
2011,1400,1880
2011,1104,1765
2011,1110,1555
2011,1111,1519
2011,1114,1490
2011,1122,1498
2011,1124,1638
2011,1130,1714
2011,1135,1313
2011,1140,1932
2011,1141,1329
2011,1145,1482
2011,1155,1766
2011,1156,1688
2011,1160,1781
2011,1163,2091
2011,1165,1493
2011,1166,1615
2011,1180,1631
2011,1194,1552
2011,1196,1930
2011,1199,1790
2011,1205,1318
2011,1207,1730
2011,1208,1683
2011,1210,1546
2011,1211,1841
2011,1218,1537
2011,1222,1372
2011,1224,1108
2011,1231,1440
2011,1232,1737
2011,1235,1578
2011,1236,1439
2011,1242,2048
2011,1243,1859
2011,1245,1651
2011,1246,2009
2011,1247,1544
2011,1254,1707
2011,1260,1472
2011,1261,1397
2011,1263,1320
2011,1266,1814
2011,1269,1441
2011,1272,1752
2011,1274,1674
2011,1275,1537
2011,1277,1708
2011,1278,1544
2011,1279,1646
2011,1280,1652
2011,1283,1766
2011,1288,1419
2011,1301,1552
2011,1304,1667
2011,1308,1526
2011,1314,1980
2011,1318,1453
2011,1321,1663
2011,1323,1902
2011,1326,2019
2011,1328,1605
2011,1332,1607
2011,1334,1354
2011,1336,1759
2011,1339,1546
2011,1340,1341
2011,1343,1715
2011,1350,1903
2011,1355,1488
2011,1362,1620
2011,1363,1563
2011,1364,1543
2011,1365,1541
2011,1376,1506
2011,1379,1626
2011,1391,1192
2011,1393,1879
2011,1395,1365
2011,1396,1855
2011,1397,1670
2011,1401,1771
2011,1403,1569
2011,1408,1342
2011,1417,1766
2011,1421,1586
2011,1424,1778
2011,1433,1885
2011,1435,1748
2011,1437,1670
2011,1438,1636
2011,1439,1752
2011,1443,1488
2011,1447,1298
2011,1452,1835
2011,1462,1805
2011,1464,1297
2011,1127,1227
2011,1138,1496
2011,1148,1478
2011,1150,1366
2011,1158,1633
2011,1161,1644
2011,1173,1675
2011,1179,1494
2011,1193,1643
2011,1206,1830
2011,1264,1224
2011,1276,1780
2011,1286,1287
2011,1295,1387
2011,1305,1482
2011,1307,1727
2011,1325,1545
2011,1329,1704
2011,1335,1418
2011,1344,1529
2011,1346,1567
2011,1352,1552
2011,1361,2004
2011,1410,1045
2011,1412,1721
2011,1425,1698
2011,1429,1858
2011,1436,1576
2011,1449,1811
2011,1450,1651
2011,1112,1911
2011,1123,1500
2011,1136,1268
2011,1142,1417
2011,1167,1200
2011,1177,1362
2011,1181,1991
2011,1184,1334
2011,1229,1395
2011,1287,1732
2011,1333,1476
2011,1345,1840
2011,1349,1492
2011,1351,1665
2011,1371,1646
2011,1382,1550
2011,1431,1768
2011,1440,1475
2011,1442,1091
2011,1454,1709
2011,1458,1874
2011,1153,1839
2011,1162,1412
2011,1187,1650
2011,1200,1284
2011,1244,1227
2011,1250,1404
2011,1293,1651
2011,1322,1422
2011,1324,1756
2011,1330,1857
2011,1353,1575
2011,1372,1430
2011,1378,1517
2011,1384,1260
2011,1388,1726
2011,1390,1521
2011,1404,1335
2011,1416,1604
2011,1448,1358
2011,1126,1472
2011,1131,1639
2011,1133,1503
2011,1143,1691
2011,1149,1379
2011,1195,1328
2011,1202,1537
2011,1214,1510
2011,1234,1514
2011,1239,1452
2011,1257,1843
2011,1270,1506
2011,1282,1376
2011,1294,1648
2011,1306,1262
2011,1311,1355
2011,1313,1334
2011,1317,1524
2011,1319,1502
2011,1337,1402
2011,1348,1606
2011,1392,1447
2011,1406,1174
2011,1409,1699
2011,1423,1365
2011,1441,1565
2011,1455,1715
2011,1125,1772
2011,1137,1696
2011,1151,1416
2011,1191,1523
2011,1203,1615
2011,1217,1693
2011,1248,1396
2011,1256,1317
2011,1259,1446
2011,1370,1310
2011,1381,1374
2011,1385,1811
2011,1428,1528
2011,1116,1565
2011,1119,1190
2011,1197,1185
2011,1233,1672
2011,1252,1436
2011,1281,1723
2011,1316,1503
2011,1459,1696
2011,1463,1472
2011,1129,1649
2011,1144,1212
2011,1157,1648
2011,1171,1133
2011,1172,1496
2011,1174,1478
2011,1209,1392
2011,1227,1276
2011,1249,1321
2011,1284,1218
2011,1315,1374
2011,1359,1239
2011,1374,1506
2011,1414,1343
2011,1102,1524
2011,1103,1679
2011,1106,1426
2011,1107,1423
2011,1113,1520
2011,1139,1970
2011,1190,1606
2011,1198,1305
2011,1241,1616
2011,1253,1646
2011,1255,1273
2011,1291,1332
2011,1292,1437
2011,1342,1345
2011,1373,1421
2011,1375,1347
2011,1386,1513
2011,1402,1446
2011,1415,1382
2011,1426,1314
2011,1461,1355
2011,1120,1500
2011,1168,1313
2011,1356,1456
2011,1383,1425
2011,1411,1462
2011,1453,1454
2011,1460,1578
2011,1182,1558
2011,1212,1336
2011,1237,1541
2011,1267,1704
2011,1285,1542
2011,1310,1333
2011,1368,1408
2011,1389,1620
2011,1427,1561
2011,1457,1364
2011,1154,1251
2011,1164,1346
2011,1299,1319
2011,1357,1293
2011,1387,1530
2011,1413,1271
2011,1444,1581
2011,1176,1344
2011,1183,1192
2011,1216,1329
2011,1238,1320
2011,1296,1251
2011,1298,1314
2011,1331,1626
2011,1152,1036
2011,1169,1421
2011,1178,1553
2011,1220,1660
2011,1251,1386
2011,1273,1507
2011,1394,1280
2011,1419,1196
2011,1434,1648
2011,1456,1428
2011,1117,1488
2011,1170,1210
2011,1225,1556
2011,1240,1145
2011,1258,1353
2011,1271,1216
2011,1290,1284
2011,1320,1574
2011,1358,1513
2011,1451,1493
2011,1377,1331
2011,1192,1097
2011,1367,1178
2011,1399,1571
2011,1430,1399
2011,1219,1328
2011,1265,1205
2011,1175,1119
2011,1223,1115
2011,1300,1317
2011,1398,1355
2011,1189,1373
2011,1201,1457
2011,1146,1053
2011,1188,1149
2011,1226,1258
2011,1405,1070
2011,1132,1405
2011,1186,1325
2011,1221,1324
2011,1369,1282
2011,1418,1548
2011,1407,1317
2011,1204,1098
2011,1360,1281
2011,1366,1391
2011,1420,1161
2011,1159,1251
2011,1105,1213
2011,1341,1172
2011,1380,960
2011,1185,1263
2011,1347,1128
2011,1354,1221
2011,1108,1038
2011,1115,1167
2011,1312,1275
2011,1422,1325
2011,1147,1047
2012,1112,1748
2012,1280,1652
2012,1385,1568
2012,1103,1671
2012,1401,1555
2012,1102,1476
2012,1104,1710
2012,1113,1460
2012,1116,1554
2012,1120,1546
2012,1124,1930
2012,1132,1498
2012,1138,1638
2012,1143,1691
2012,1144,1331
2012,1150,1431
2012,1155,1614
2012,1158,1532
2012,1161,1719
2012,1163,1716
2012,1166,1857
2012,1176,1593
2012,1177,1453
2012,1181,1857
2012,1185,1361
2012,1193,1599
2012,1196,1857
2012,1199,1920
2012,1201,1392
2012,1203,1431
2012,1206,1716
2012,1208,1641
2012,1210,1441
2012,1211,1835
2012,1220,1373
2012,1228,1578
2012,1231,1878
2012,1232,1604
2012,1234,1660
2012,1242,2058
2012,1243,1797
2012,1246,2158
2012,1247,1662
2012,1249,1572
2012,1257,1993
2012,1258,1607
2012,1266,1883
2012,1267,1688
2012,1269,1686
2012,1274,1700
2012,1278,1662
2012,1279,1755
2012,1281,1927
2012,1283,1509
2012,1292,1627
2012,1295,1421
2012,1298,1054
2012,1301,1799
2012,1304,1506
2012,1314,1990
2012,1318,1480
2012,1326,2007
2012,1328,1556
2012,1329,1646
2012,1335,1660
2012,1338,1621
2012,1345,1793
2012,1347,1104
2012,1350,1585
2012,1352,1614
2012,1353,1556
2012,1357,1349
2012,1361,1797
2012,1376,1441
2012,1381,1425
2012,1382,1753
2012,1386,1665
2012,1387,1802
2012,1390,1634
2012,1391,1251
2012,1395,1597
2012,1397,1773
2012,1403,1386
2012,1408,1339
2012,1409,1598
2012,1418,1455
2012,1425,1308
2012,1427,1413
2012,1429,1526
2012,1433,1886
2012,1434,1678
2012,1435,1889
2012,1437,1589
2012,1440,1419
2012,1448,1442
2012,1452,1701
2012,1462,1776
2012,1463,1568
2012,1136,1023
2012,1142,1413
2012,1154,1188
2012,1159,1197
2012,1173,1646
2012,1184,1302
2012,1191,1612
2012,1207,1796
2012,1214,1308
2012,1222,1508
2012,1235,1802
2012,1236,1280
2012,1253,1734
2012,1261,1652
2012,1264,1475
2012,1308,1696
2012,1320,1589
2012,1323,1788
2012,1333,1623
2012,1336,1534
2012,1339,1298
2012,1344,1535
2012,1355,1752
2012,1362,1624
2012,1371,1645
2012,1378,1801
2012,1393,2030
2012,1439,1580
2012,1447,1641
2012,1449,1724
2012,1458,1907
2012,1464,1481
2012,1114,1496
2012,1133,1277
2012,1153,1917
2012,1156,1591
2012,1170,1291
2012,1182,1538
2012,1205,1251
2012,1241,1324
2012,1268,1601
2012,1321,1683
2012,1325,1820
2012,1400,1738
2012,1431,1550
2012,1438,1679
2012,1455,1834
2012,1107,1433
2012,1130,1423
2012,1165,1448
2012,1172,1692
2012,1194,1339
2012,1198,1294
2012,1202,1405
2012,1218,1467
2012,1223,1156
2012,1248,1404
2012,1250,1725
2012,1251,1404
2012,1259,1656
2012,1271,1152
2012,1276,1811
2012,1293,1864
2012,1310,1402
2012,1315,1405
2012,1316,1467
2012,1330,1690
2012,1342,1399
2012,1360,1459
2012,1363,1316
2012,1396,1787
2012,1424,1745
2012,1443,1614
2012,1454,1593
2012,1139,1658
2012,1145,1159
2012,1157,1423
2012,1179,1559
2012,1180,1828
2012,1186,1371
2012,1189,1388
2012,1190,1515
2012,1217,1750
2012,1245,1564
2012,1272,1846
2012,1275,1351
2012,1337,1328
2012,1340,1442
2012,1346,1531
2012,1364,1615
2012,1388,1801
2012,1411,1346
2012,1451,1653
2012,1461,1598
2012,1110,1546
2012,1129,1496
2012,1167,1418
2012,1183,1240
2012,1282,1281
2012,1291,1265
2012,1331,1779
2012,1366,1519
2012,1373,1417
2012,1430,1413
2012,1436,1646
2012,1460,1412
2012,1117,1404
2012,1195,1442
2012,1229,1667
2012,1273,1517
2012,1285,1736
2012,1305,1729
2012,1322,1363
2012,1332,1739
2012,1349,1515
2012,1441,1483
2012,1450,1518
2012,1140,1765
2012,1168,1547
2012,1192,1095
2012,1200,1396
2012,1209,1588
2012,1221,1492
2012,1233,1696
2012,1239,1347
2012,1244,1038
2012,1277,1960
2012,1307,1882
2012,1313,1611
2012,1367,1508
2012,1402,1308
2012,1416,1705
2012,1111,1350
2012,1125,1741
2012,1135,1220
2012,1137,1645
2012,1148,1410
2012,1171,1147
2012,1240,1432
2012,1254,1715
2012,1286,1277
2012,1299,1206
2012,1311,1278
2012,1324,1519
2012,1343,1676
2012,1354,1017
2012,1365,1200
2012,1368,1289
2012,1374,1414
2012,1379,1664
2012,1405,1464
2012,1410,1175
2012,1426,1569
2012,1453,1556
2012,1160,1783
2012,1265,1454
2012,1377,1326
2012,1389,1203
2012,1398,1616
2012,1422,1406
2012,1456,1261
2012,1115,1319
2012,1141,1310
2012,1149,1470
2012,1351,1470
2012,1119,1300
2012,1174,1611
2012,1187,1537
2012,1252,1331
2012,1370,1424
2012,1392,1589
2012,1394,1201
2012,1399,1529
2012,1412,1638
2012,1459,1506
2012,1123,1342
2012,1178,1715
2012,1227,1288
2012,1375,1472
2012,1151,1239
2012,1255,1106
2012,1256,1571
2012,1290,1514
2012,1294,1314
2012,1348,1448
2012,1356,1333
2012,1380,1346
2012,1131,1441
2012,1146,1118
2012,1162,1363
2012,1219,1377
2012,1224,1281
2012,1225,1554
2012,1237,1499
2012,1260,1278
2012,1270,1456
2012,1287,1500
2012,1359,1320
2012,1369,1365
2012,1372,1529
2012,1383,1419
2012,1407,1338
2012,1421,1633
2012,1442,1535
2012,1263,1259
2012,1404,1074
2012,1415,1385
2012,1417,1675
2012,1419,1176
2012,1175,1358
2012,1306,1324
2012,1312,1279
2012,1204,1430
2012,1384,1167
2012,1457,1297
2012,1106,1204
2012,1126,1439
2012,1226,1228
2012,1300,1356
2012,1303,1195
2012,1334,1323
2012,1414,1380
2012,1423,1336
2012,1317,1510
2012,1122,1398
2012,1284,1455
2012,1169,1211
2012,1319,1084
2012,1420,1038
2012,1444,1378
2012,1164,1280
2012,1288,1271
2012,1238,1083
2012,1428,1329
2012,1341,1213
2012,1358,1337
2012,1188,1298
2012,1212,1055
2012,1216,1319
2012,1105,1081
2012,1108,1157
2012,1197,1240
2012,1296,1191
2012,1152,1067
2012,1406,1084
2012,1413,1208
2012,1127,1041
2013,1104,1725
2013,1107,1593
2013,1114,1467
2013,1116,1679
2013,1120,1362
2013,1122,1210
2013,1124,1683
2013,1125,1765
2013,1133,1468
2013,1137,1726
2013,1140,1635
2013,1150,1655
2013,1156,1401
2013,1157,1329
2013,1158,1610
2013,1160,1686
2013,1161,1794
2013,1163,1747
2013,1166,1829
2013,1169,1316
2013,1177,1417
2013,1181,1956
2013,1206,1486
2013,1208,1624
2013,1210,1592
2013,1211,1952
2013,1218,1417
2013,1219,1370
2013,1221,1311
2013,1222,1529
2013,1223,1305
2013,1228,1750
2013,1231,1913
2013,1233,1611
2013,1234,1751
2013,1235,1805
2013,1237,1113
2013,1242,1964
2013,1243,1849
2013,1245,1610
2013,1246,1749
2013,1259,1568
2013,1260,1375
2013,1261,1684
2013,1267,1467
2013,1274,1923
2013,1278,1684
2013,1279,1838
2013,1284,1259
2013,1287,1423
2013,1288,1463
2013,1292,1759
2013,1301,1760
2013,1303,1353
2013,1309,1173
2013,1313,1571
2013,1314,1874
2013,1318,1538
2013,1329,1817
2013,1333,1479
2013,1335,1370
2013,1336,1471
2013,1338,1780
2013,1350,1599
2013,1351,1561
2013,1371,1544
2013,1375,1526
2013,1382,1554
2013,1383,1343
2013,1387,1934
2013,1389,1254
2013,1390,1653
2013,1392,1650
2013,1395,1431
2013,1397,1768
2013,1400,1681
2013,1401,1555
2013,1402,1399
2013,1403,1464
2013,1407,1342
2013,1417,1766
2013,1421,1327
2013,1425,1572
2013,1426,1585
2013,1431,1618
2013,1433,1846
2013,1434,1770
2013,1436,1536
2013,1448,1528
2013,1456,1356
2013,1460,1583
2013,1462,1636
2013,1102,1622
2013,1113,1617
2013,1139,1823
2013,1154,1186
2013,1162,1311
2013,1165,1316
2013,1171,1318
2013,1173,1616
2013,1193,1482
2013,1247,1811
2013,1281,1727
2013,1323,1815
2013,1325,1692
2013,1330,1281
2013,1332,1860
2013,1343,1564
2013,1344,1698
2013,1346,1451
2013,1357,1230
2013,1379,1761
2013,1414,1594
2013,1416,1633
2013,1427,1370
2013,1429,1560
2013,1435,1702
2013,1439,1497
2013,1450,1501
2013,1453,1583
2013,1455,1887
2013,1464,1457
2013,1112,1816
2013,1119,1452
2013,1123,1464
2013,1129,1700
2013,1130,1687
2013,1135,1436
2013,1143,1760
2013,1153,1753
2013,1196,1865
2013,1207,1871
2013,1227,1444
2013,1240,1480
2013,1257,2132
2013,1266,1924
2013,1304,1635
2013,1326,1997
2013,1328,1669
2013,1345,1660
2013,1370,1228
2013,1373,1285
2013,1374,1431
2013,1376,1429
2013,1393,1947
2013,1418,1414
2013,1423,1245
2013,1437,1747
2013,1449,1656
2013,1458,1829
2013,1110,1292
2013,1115,1458
2013,1145,1469
2013,1155,1482
2013,1174,1574
2013,1199,1717
2013,1229,1594
2013,1244,1040
2013,1248,1595
2013,1250,1570
2013,1268,1715
2013,1272,1942
2013,1276,1968
2013,1307,1883
2013,1322,1629
2013,1353,1571
2013,1356,1522
2013,1386,1658
2013,1424,1776
2013,1430,1210
2013,1438,1717
2013,1195,1703
2013,1232,1589
2013,1269,1729
2013,1275,1267
2013,1277,1915
2013,1280,1459
2013,1291,1572
2013,1306,1278
2013,1310,1558
2013,1317,1398
2013,1321,1490
2013,1352,1604
2013,1355,1663
2013,1385,1621
2013,1391,1443
2013,1396,1816
2013,1408,1497
2013,1443,1590
2013,1159,1278
2013,1170,1286
2013,1175,1321
2013,1176,1750
2013,1188,1197
2013,1201,1537
2013,1252,1341
2013,1256,1668
2013,1298,1167
2013,1320,1633
2013,1360,1544
2013,1365,1582
2013,1366,1416
2013,1380,1487
2013,1461,1572
2013,1126,1345
2013,1138,1461
2013,1142,1546
2013,1148,1393
2013,1205,1516
2013,1293,1565
2013,1300,1547
2013,1308,1755
2013,1339,1367
2013,1363,1219
2013,1369,1408
2013,1388,1862
2013,1399,1395
2013,1409,1572
2013,1103,1755
2013,1117,1508
2013,1144,1256
2013,1184,1550
2013,1185,1389
2013,1187,1601
2013,1191,1625
2013,1216,1457
2013,1217,1652
2013,1220,1227
2013,1236,1487
2013,1305,1453
2013,1337,1348
2013,1377,1264
2013,1378,1528
2013,1406,1547
2013,1411,1525
2013,1442,1572
2013,1444,1519
2013,1136,1437
2013,1168,1310
2013,1178,1618
2013,1180,1419
2013,1183,1311
2013,1189,1501
2013,1194,1383
2013,1203,1537
2013,1258,1412
2013,1265,1354
2013,1285,1699
2013,1347,1186
2013,1361,1733
2013,1372,1683
2013,1454,1310
2013,1463,1502
2013,1127,1012
2013,1282,1193
2013,1286,1296
2013,1319,1252
2013,1354,1090
2013,1412,1581
2013,1182,1335
2013,1200,1402
2013,1209,1460
2013,1239,1285
2013,1295,1591
2013,1331,1433
2013,1362,1534
2013,1398,1562
2013,1190,1305
2013,1225,1408
2013,1241,1615
2013,1249,1064
2013,1324,1490
2013,1358,1366
2013,1413,1431
2013,1141,1270
2013,1186,1274
2013,1204,1359
2013,1264,1549
2013,1312,1340
2013,1364,1341
2013,1405,1495
2013,1428,1598
2013,1440,1285
2013,1441,1387
2013,1108,1151
2013,1172,1768
2013,1334,1649
2013,1452,1507
2013,1179,1576
2013,1192,1103
2013,1255,1183
2013,1299,1508
2013,1341,1274
2013,1367,1378
2013,1459,1338
2013,1151,1296
2013,1197,1165
2013,1198,1527
2013,1410,1311
2013,1447,1537
2013,1253,1560
2013,1263,1290
2013,1273,1582
2013,1348,1423
2013,1311,1232
2013,1132,1391
2013,1316,1361
2013,1131,1558
2013,1146,1330
2013,1254,1594
2013,1451,1688
2013,1167,1446
2013,1214,1383
2013,1349,1223
2013,1359,1258
2013,1404,1224
2013,1415,1164
2013,1420,1247
2013,1422,1251
2013,1149,1458
2013,1224,1109
2013,1296,1118
2013,1152,1249
2013,1270,1334
2013,1202,1154
2013,1419,1163
2013,1164,1185
2013,1106,1168
2013,1457,1328
2013,1111,1434
2013,1238,1292
2013,1381,1225
2013,1105,1149
2013,1297,1392
2013,1340,1186
2013,1294,1397
2013,1315,1441
2013,1283,1511
2013,1251,1405
2013,1384,1224
2013,1226,1152
2013,1368,1358
2013,1290,1121
2013,1394,1241
2013,1271,1020
2013,1342,1187
2014,1102,1456
2014,1103,1627
2014,1107,1540
2014,1112,1958
2014,1113,1683
2014,1116,1712
2014,1120,1533
2014,1124,1888
2014,1125,1653
2014,1129,1621
2014,1133,1373
2014,1140,1762
2014,1143,1691
2014,1150,1510
2014,1153,1818
2014,1155,1707
2014,1163,2083
2014,1166,1840
2014,1181,1875
2014,1184,1647
2014,1196,2086
2014,1199,1716
2014,1200,1394
2014,1201,1641
2014,1203,1757
2014,1206,1444
2014,1208,1739
2014,1210,1591
2014,1214,1453
2014,1218,1484
2014,1222,1622
2014,1228,1757
2014,1231,1670
2014,1234,1631
2014,1242,1841
2014,1246,1979
2014,1258,1420
2014,1259,1280
2014,1260,1317
2014,1266,1677
2014,1267,1350
2014,1276,1955
2014,1277,1934
2014,1278,1723
2014,1279,1635
2014,1280,1425
2014,1281,1705
2014,1283,1592
2014,1284,1254
2014,1294,1375
2014,1301,1778
2014,1303,1386
2014,1304,1788
2014,1314,1865
2014,1323,1573
2014,1328,1783
2014,1329,1719
2014,1332,1836
2014,1334,1483
2014,1338,1824
2014,1339,1434
2014,1344,1806
2014,1345,1543
2014,1348,1520
2014,1350,1602
2014,1353,1498
2014,1358,1555
2014,1360,1551
2014,1361,1910
2014,1374,1713
2014,1375,1367
2014,1379,1763
2014,1383,1405
2014,1387,1819
2014,1388,1650
2014,1390,1818
2014,1392,1549
2014,1393,1850
2014,1400,1782
2014,1401,1552
2014,1403,1588
2014,1406,1644
2014,1408,1515
2014,1411,1455
2014,1417,1922
2014,1422,1310
2014,1424,1653
2014,1429,1611
2014,1430,1508
2014,1433,1818
2014,1434,1509
2014,1437,1910
2014,1438,1972
2014,1440,1438
2014,1444,1732
2014,1448,1595
2014,1450,1441
2014,1452,1705
2014,1458,1952
2014,1461,1530
2014,1462,1714
2014,1464,1370
2014,1119,1449
2014,1139,1555
2014,1156,1637
2014,1162,1524
2014,1168,1355
2014,1173,1866
2014,1177,1511
2014,1179,1451
2014,1182,1490
2014,1193,1294
2014,1211,1851
2014,1225,1451
2014,1232,1640
2014,1254,1250
2014,1257,1982
2014,1264,1724
2014,1307,1879
2014,1308,1646
2014,1319,1419
2014,1321,1602
2014,1325,1619
2014,1326,1795
2014,1336,1617
2014,1346,1557
2014,1352,1566
2014,1367,1510
2014,1371,1636
2014,1376,1615
2014,1378,1377
2014,1382,1610
2014,1386,1818
2014,1396,1488
2014,1463,1474
2014,1131,1635
2014,1135,1397
2014,1149,1259
2014,1160,1734
2014,1164,1278
2014,1189,1452
2014,1198,1479
2014,1217,1783
2014,1220,1309
2014,1235,1943
2014,1269,1706
2014,1292,1714
2014,1331,1421
2014,1343,1623
2014,1449,1635
2014,1117,1492
2014,1145,1568
2014,1245,1404
2014,1274,1661
2014,1316,1413
2014,1347,1381
2014,1384,1326
2014,1412,1490
2014,1441,1421
2014,1454,1594
2014,1455,1978
2014,1144,1147
2014,1152,1286
2014,1154,1155
2014,1158,1357
2014,1180,1430
2014,1187,1424
2014,1191,1496
2014,1195,1577
2014,1202,1154
2014,1247,1573
2014,1250,1351
2014,1255,1094
2014,1287,1465
2014,1305,1549
2014,1335,1315
2014,1364,1565
2014,1365,1489
2014,1368,1263
2014,1372,1841
2014,1399,1419
2014,1418,1648
2014,1425,1430
2014,1426,1460
2014,1435,1527
2014,1436,1610
2014,1439,1371
2014,1456,1559
2014,1127,1186
2014,1136,1381
2014,1137,1518
2014,1167,1306
2014,1207,1680
2014,1216,1454
2014,1221,1516
2014,1243,1710
2014,1268,1682
2014,1306,1113
2014,1310,1243
2014,1330,1500
2014,1333,1630
2014,1337,1451
