	index	StrengthPoints	Wins	Wins last 40 days	ast	blk	dr	fga	fga3	fgm	fgm3	fta	ftm	losses	or	pf	points_against	points_for	stl	to	Season	TeamID
1493	20071293	0.0	14.0	6.0	359.0	79.0	599.0	1441.0	444.0	634.0	160.0	507.0	346.0	13.0	297.0	566.0	1792.0	1774.0	192.0	408.0	2007	1293
1494	20071294	0.0	3.0	1.0	339.0	63.0	594.0	1413.0	445.0	597.0	168.0	535.0	364.0	23.0	304.0	617.0	1983.0	1726.0	132.0	459.0	2007	1294
1495	20071295	9.0	16.0	7.0	351.0	109.0	566.0	1330.0	312.0	661.0	125.0	494.0	347.0	8.0	296.0	422.0	1568.0	1794.0	186.0	361.0	2007	1295
1496	20071296	0.0	6.0	3.0	411.0	96.0	644.0	1498.0	425.0	706.0	151.0	507.0	361.0	23.0	303.0	536.0	2093.0	1924.0	156.0	525.0	2007	1296
1497	20071298	0.0	12.0	3.0	360.0	45.0	605.0	1386.0	682.0	565.0	245.0	445.0	331.0	16.0	199.0	601.0	1804.0	1706.0	198.0	436.0	2007	1298
1498	20071299	2.0	13.0	6.0	365.0	48.0	657.0	1650.0	657.0	705.0	226.0	775.0	523.0	17.0	319.0	557.0	2193.0	2159.0	241.0	498.0	2007	1299
1499	20071301	76.0	18.0	7.0	491.0	114.0	782.0	1705.0	555.0	842.0	199.0	683.0	499.0	15.0	266.0	527.0	2385.0	2382.0	178.0	492.0	2007	1301
1500	20071304	16.0	15.0	5.0	428.0	66.0	625.0	1445.0	624.0	648.0	235.0	560.0	400.0	14.0	242.0	523.0	1885.0	1931.0	192.0	408.0	2007	1304
1501	20071305	11.0	27.0	9.0	513.0	128.0	823.0	1779.0	561.0	868.0	232.0	583.0	440.0	4.0	360.0	518.0	2085.0	2408.0	169.0	404.0	2007	1305
1502	20071306	0.0	10.0	2.0	308.0	56.0	623.0	1438.0	636.0	582.0	220.0	457.0	309.0	19.0	241.0	517.0	1872.0	1693.0	110.0	362.0	2007	1306
1503	20071307	4.0	14.0	2.0	458.0	71.0	699.0	1795.0	758.0	820.0	283.0	599.0	396.0	17.0	324.0	545.0	2291.0	2319.0	175.0	381.0	2007	1307
1504	20071308	10.0	24.0	8.0	438.0	90.0	788.0	1767.0	473.0	846.0	187.0	931.0	606.0	8.0	429.0	666.0	2307.0	2485.0	228.0	545.0	2007	1308
1505	20071309	4.0	13.0	4.0	343.0	99.0	643.0	1711.0	531.0	774.0	220.0	597.0	426.0	17.0	303.0	598.0	2261.0	2194.0	196.0	353.0	2007	1309
1506	20071310	4.0	22.0	11.0	448.0	52.0	773.0	1997.0	753.0	844.0	264.0	762.0	558.0	11.0	484.0	573.0	2433.0	2510.0	207.0	441.0	2007	1310
1507	20071311	0.0	7.0	5.0	448.0	65.0	653.0	1682.0	782.0	716.0	260.0	499.0	376.0	22.0	266.0	522.0	2364.0	2068.0	182.0	465.0	2007	1311
1508	20071312	0.0	5.0	2.0	310.0	85.0	629.0	1440.0	529.0	581.0	147.0	530.0	348.0	24.0	255.0	598.0	2047.0	1657.0	180.0	517.0	2007	1312
1509	20071313	1.0	11.0	5.0	322.0	104.0	661.0	1580.0	412.0	721.0	143.0	607.0	385.0	19.0	362.0	571.0	2235.0	1970.0	176.0	536.0	2007	1313
1510	20071314	117.0	28.0	9.0	634.0	156.0	928.0	2122.0	537.0	1070.0	196.0	844.0	597.0	6.0	456.0	588.0	2316.0	2933.0	285.0	474.0	2007	1314
1511	20071316	0.0	1.0	1.0	291.0	74.0	604.0	1353.0	345.0	518.0	110.0	496.0	298.0	26.0	271.0	475.0	1848.0	1444.0	170.0	461.0	2007	1316
1512	20071317	0.0	20.0	9.0	373.0	132.0	756.0	1783.0	535.0	813.0	203.0	702.0	458.0	10.0	413.0	612.0	2164.0	2287.0	185.0	464.0	2007	1317
1513	20071318	0.0	13.0	6.0	427.0	128.0	688.0	1690.0	674.0	695.0	240.0	518.0	360.0	19.0	279.0	483.0	2127.0	1990.0	158.0	397.0	2007	1318
1514	20071319	0.0	16.0	7.0	496.0	61.0	688.0	1621.0	492.0	795.0	215.0	662.0	494.0	12.0	302.0	635.0	2289.0	2299.0	140.0	457.0	2007	1319
1515	20071320	13.0	17.0	3.0	393.0	94.0	743.0	1505.0	529.0	673.0	187.0	601.0	424.0	13.0	276.0	500.0	1886.0	1957.0	125.0	372.0	2007	1320
1516	20071321	0.0	11.0	2.0	440.0	82.0	509.0	1397.0	593.0	610.0	188.0	342.0	239.0	18.0	206.0	433.0	1727.0	1647.0	243.0	316.0	2007	1321
1517	20071322	0.0	16.0	6.0	510.0	121.0	667.0	1861.0	535.0	825.0	194.0	836.0	595.0	15.0	408.0	681.0	2420.0	2439.0	306.0	503.0	2007	1322
1518	20071323	41.0	24.0	6.0	542.0	108.0	796.0	1826.0	713.0	841.0	283.0	750.0	563.0	7.0	393.0	560.0	2102.0	2528.0	261.0	401.0	2007	1323
1519	20071324	3.0	18.0	6.0	407.0	35.0	678.0	1696.0	532.0	739.0	200.0	702.0	540.0	14.0	424.0	550.0	2197.0	2218.0	195.0	465.0	2007	1324
1520	20071325	3.0	18.0	6.0	405.0	65.0	711.0	1679.0	571.0	750.0	190.0	761.0	550.0	13.0	355.0	500.0	2176.0	2240.0	256.0	436.0	2007	1325
1521	20071326	98.0	30.0	12.0	514.0	196.0	809.0	1838.0	677.0	867.0	246.0	647.0	450.0	3.0	369.0	448.0	1985.0	2430.0	225.0	388.0	2007	1326
1522	20071328	7.0	15.0	4.0	401.0	127.0	700.0	1645.0	537.0	715.0	176.0	548.0	394.0	15.0	371.0	549.0	1791.0	2000.0	206.0	413.0	2007	1328
1523	20071329	50.0	21.0	4.0	467.0	114.0	767.0	1835.0	569.0	848.0	206.0	735.0	531.0	12.0	381.0	625.0	2318.0	2433.0	249.0	529.0	2007	1329
1524	20071330	21.0	24.0	9.0	479.0	109.0	786.0	1773.0	658.0	770.0	231.0	656.0	473.0	8.0	388.0	599.0	1989.0	2244.0	244.0	395.0	2007	1330
1525	20071331	16.0	22.0	8.0	432.0	142.0	781.0	1645.0	516.0	773.0	192.0	785.0	557.0	10.0	342.0	572.0	2095.0	2295.0	200.0	489.0	2007	1331
1526	20071332	94.0	26.0	7.0	471.0	68.0	754.0	1925.0	813.0	867.0	313.0	631.0	474.0	7.0	403.0	529.0	2176.0	2521.0	235.0	416.0	2007	1332
1527	20071333	0.0	10.0	2.0	374.0	96.0	644.0	1744.0	554.0	731.0	161.0	562.0	334.0	21.0	348.0	550.0	2164.0	1957.0	232.0	418.0	2007	1333
1528	20071334	0.0	11.0	5.0	439.0	58.0	662.0	1562.0	556.0	707.0	204.0	632.0	433.0	19.0	297.0	508.0	2157.0	2051.0	165.0	443.0	2007	1334
1529	20071335	0.0	21.0	11.0	500.0	87.0	651.0	1597.0	480.0	779.0	176.0	617.0	414.0	8.0	310.0	528.0	1958.0	2148.0	248.0	405.0	2007	1335
1530	20071336	0.0	11.0	1.0	453.0	48.0	644.0	1568.0	539.0	691.0	194.0	562.0	386.0	19.0	347.0	488.0	2038.0	1962.0	169.0	423.0	2007	1336
1531	20071337	0.0	8.0	2.0	421.0	112.0	556.0	1885.0	823.0	811.0	293.0	564.0	398.0	22.0	339.0	603.0	2497.0	2313.0	278.0	463.0	2007	1337
1532	20071338	44.0	27.0	7.0	593.0	118.0	801.0	1868.0	550.0	880.0	206.0	680.0	453.0	7.0	415.0	560.0	2123.0	2419.0	181.0	398.0	2007	1338
1533	20071339	0.0	8.0	3.0	353.0	66.0	727.0	1627.0	424.0	668.0	127.0	576.0	421.0	23.0	369.0	557.0	2165.0	1884.0	128.0	523.0	2007	1339
1534	20071340	0.0	17.0	5.0	464.0	143.0	681.0	1770.0	597.0	804.0	200.0	770.0	493.0	13.0	396.0	639.0	2275.0	2301.0	206.0	466.0	2007	1340
1535	20071341	0.0	6.0	4.0	277.0	54.0	581.0	1628.0	490.0	598.0	131.0	568.0	322.0	22.0	372.0	625.0	2022.0	1649.0	266.0	476.0	2007	1341
1536	20071343	0.0	11.0	2.0	311.0	53.0	471.0	1181.0	598.0	484.0	204.0	357.0	238.0	17.0	197.0	499.0	1493.0	1410.0	188.0	368.0	2007	1343
1537	20071344	29.0	18.0	4.0	498.0	143.0	720.0	1729.0	500.0	839.0	183.0	596.0	418.0	12.0	409.0	513.0	2134.0	2279.0	217.0	501.0	2007	1344
1538	20071345	38.0	21.0	7.0	440.0	87.0	696.0	1712.0	580.0	791.0	209.0	653.0	446.0	11.0	358.0	631.0	2017.0	2237.0	246.0	455.0	2007	1345
1539	20071346	0.0	13.0	6.0	417.0	82.0	657.0	1589.0	545.0	717.0	182.0	580.0	379.0	15.0	317.0	616.0	2040.0	1995.0	232.0	445.0	2007	1346
1540	20071347	0.0	6.0	1.0	294.0	94.0	633.0	1566.0	397.0	692.0	123.0	647.0	418.0	22.0	350.0	551.0	2130.0	1925.0	246.0	494.0	2007	1347
1541	20071348	8.0	17.0	6.0	418.0	97.0	685.0	1763.0	606.0	803.0	241.0	695.0	501.0	14.0	414.0	521.0	2372.0	2348.0	171.0	456.0	2007	1348
1542	20071349	0.0	14.0	6.0	387.0	87.0	678.0	1578.0	486.0	688.0	183.0	648.0	465.0	16.0	294.0	585.0	2117.0	2024.0	203.0	446.0	2007	1349
1543	20071350	0.0	8.0	3.0	389.0	67.0	542.0	1443.0	589.0	655.0	206.0	463.0	301.0	22.0	181.0	641.0	2046.0	1817.0	183.0	386.0	2007	1350
1544	20071351	0.0	16.0	4.0	439.0	111.0	749.0	1734.0	621.0	747.0	228.0	622.0	447.0	15.0	316.0	548.0	2283.0	2169.0	165.0	428.0	2007	1351
1545	20071352	1.0	16.0	4.0	434.0	75.0	612.0	1554.0	575.0	740.0	195.0	460.0	347.0	11.0	301.0	539.0	1956.0	2022.0	196.0	395.0	2007	1352
1546	20071353	0.0	9.0	1.0	247.0	115.0	595.0	1466.0	480.0	563.0	145.0	565.0	381.0	19.0	338.0	515.0	1879.0	1652.0	121.0	364.0	2007	1353
1547	20071354	0.0	13.0	6.0	297.0	75.0	675.0	1593.0	470.0	697.0	158.0	636.0	437.0	17.0	366.0	667.0	2059.0	1989.0	184.0	507.0	2007	1354
1548	20071355	0.0	6.0	1.0	348.0	37.0	633.0	1571.0	491.0	660.0	156.0	581.0	385.0	24.0	321.0	545.0	2185.0	1861.0	183.0	483.0	2007	1355
1549	20071356	38.0	26.0	10.0	371.0	105.0	643.0	1496.0	539.0	679.0	199.0	676.0	468.0	6.0	300.0	652.0	1835.0	2025.0	204.0	447.0	2007	1356
1550	20071357	4.0	18.0	8.0	479.0	109.0	709.0	1903.0	630.0	914.0	239.0	645.0	446.0	14.0	326.0	626.0	2461.0	2513.0	302.0	483.0	2007	1357
1551	20071358	2.0	18.0	8.0	516.0	91.0	668.0	1637.0	679.0	717.0	243.0	661.0	445.0	10.0	353.0	595.0	1995.0	2122.0	206.0	425.0	2007	1358
1552	20071359	1.0	15.0	4.0	399.0	50.0	590.0	1388.0	736.0	616.0	242.0	468.0	341.0	16.0	205.0	450.0	1875.0	1815.0	160.0	326.0	2007	1359
1553	20071360	0.0	15.0	5.0	423.0	82.0	620.0	1694.0	584.0	744.0	208.0	659.0	467.0	14.0	374.0	580.0	2176.0	2163.0	203.0	441.0	2007	1360
1554	20071361	19.0	19.0	7.0	430.0	115.0	689.0	1689.0	470.0	786.0	157.0	512.0	362.0	10.0	303.0	446.0	1978.0	2091.0	240.0	430.0	2007	1361
1555	20071362	0.0	12.0	5.0	386.0	95.0	687.0	1727.0	558.0	785.0	205.0	624.0	438.0	18.0	312.0	587.0	2282.0	2213.0	237.0	477.0	2007	1362
1556	20071363	0.0	5.0	3.0	351.0	88.0	705.0	1750.0	541.0	687.0	166.0	525.0	318.0	25.0	374.0	525.0	2142.0	1858.0	176.0	441.0	2007	1363
1557	20071364	10.0	17.0	5.0	380.0	83.0	697.0	1486.0	480.0	688.0	177.0	581.0	422.0	11.0	272.0	466.0	1892.0	1975.0	170.0	393.0	2007	1364
1558	20071365	13.0	20.0	6.0	447.0	93.0	727.0	1635.0	522.0	756.0	191.0	519.0	345.0	10.0	345.0	545.0	1905.0	2048.0	156.0	442.0	2007	1365
1559	20071366	0.0	8.0	2.0	274.0	68.0	530.0	1273.0	401.0	521.0	128.0	417.0	285.0	18.0	250.0	557.0	1754.0	1455.0	198.0	489.0	2007	1366
1560	20071368	0.0	14.0	4.0	375.0	99.0	565.0	1596.0	579.0	691.0	197.0	434.0	308.0	14.0	296.0	494.0	1951.0	1887.0	178.0	350.0	2007	1368
1561	20071369	1.0	10.0	3.0	385.0	123.0	615.0	1685.0	739.0	703.0	244.0	685.0	434.0	20.0	377.0	583.0	2317.0	2084.0	246.0	506.0	2007	1369
1562	20071371	3.0	12.0	1.0	349.0	80.0	597.0	1750.0	556.0	730.0	177.0	581.0	437.0	16.0	353.0	582.0	2058.0	2074.0	280.0	336.0	2007	1371
1563	20071372	0.0	12.0	2.0	328.0	52.0	559.0	1317.0	386.0	580.0	142.0	516.0	361.0	14.0	260.0	493.0	1636.0	1663.0	185.0	386.0	2007	1372
1564	20071373	6.0	20.0	9.0	484.0	91.0	784.0	1872.0	555.0	890.0	189.0	672.0	468.0	12.0	344.0	542.0	2282.0	2437.0	244.0	430.0	2007	1373
1565	20071374	0.0	12.0	2.0	357.0	108.0	653.0	1435.0	582.0	598.0	203.0	559.0	391.0	17.0	329.0	493.0	1824.0	1790.0	172.0	465.0	2007	1374
1566	20071375	2.0	18.0	5.0	390.0	69.0	673.0	1626.0	658.0	715.0	236.0	555.0	370.0	11.0	293.0	516.0	1949.0	2036.0	197.0	347.0	2007	1375
1567	20071376	29.0	14.0	2.0	337.0	141.0	623.0	1663.0	669.0	701.0	229.0	464.0	310.0	16.0	326.0	448.0	2063.0	1941.0	137.0	337.0	2007	1376
1568	20071378	11.0	12.0	1.0	437.0	150.0	750.0	1513.0	428.0	677.0	139.0	721.0	477.0	18.0	340.0	522.0	2009.0	1970.0	184.0	506.0	2007	1378
1569	20071379	0.0	16.0	7.0	277.0	78.0	660.0	1461.0	364.0	614.0	126.0	711.0	469.0	11.0	365.0	554.0	1737.0	1823.0	170.0	390.0	2007	1379
1570	20071380	1.0	10.0	6.0	297.0	111.0	698.0	1643.0	516.0	639.0	168.0	610.0	393.0	21.0	375.0	572.0	2077.0	1839.0	249.0	573.0	2007	1380
1571	20071381	2.0	14.0	2.0	362.0	92.0	572.0	1454.0	428.0	690.0	157.0	496.0	337.0	14.0	278.0	491.0	1872.0	1874.0	148.0	391.0	2007	1381
1572	20071382	1.0	7.0	1.0	373.0	89.0	621.0	1621.0	568.0	668.0	191.0	644.0	430.0	22.0	351.0	514.0	2261.0	1957.0	152.0	434.0	2007	1382
1573	20071383	0.0	9.0	4.0	323.0	78.0	686.0	1735.0	440.0	715.0	128.0	640.0	397.0	22.0	458.0	631.0	2140.0	1955.0	227.0	553.0	2007	1383
1574	20071384	0.0	7.0	4.0	358.0	81.0	613.0	1432.0	499.0	614.0	181.0	611.0	441.0	21.0	317.0	520.0	2036.0	1850.0	142.0	469.0	2007	1384
1575	20071385	12.0	16.0	4.0	419.0	110.0	716.0	1652.0	628.0	676.0	215.0	570.0	412.0	15.0	338.0	531.0	2008.0	1979.0	175.0	440.0	2007	1385
1576	20071386	17.0	17.0	6.0	410.0	120.0	674.0	1564.0	460.0	723.0	173.0	648.0	468.0	14.0	361.0	545.0	1998.0	2087.0	180.0	454.0	2007	1386
1577	20071387	14.0	19.0	7.0	431.0	136.0	834.0	1640.0	500.0	747.0	184.0	582.0	421.0	13.0	268.0	540.0	2092.0	2099.0	149.0	429.0	2007	1387
1578	20071388	9.0	14.0	4.0	338.0	158.0	703.0	1622.0	479.0	690.0	146.0	720.0	496.0	15.0	384.0	544.0	1931.0	2022.0	177.0	400.0	2007	1388
1579	20071389	0.0	5.0	2.0	342.0	106.0	666.0	1603.0	568.0	643.0	193.0	465.0	309.0	25.0	344.0	546.0	1998.0	1788.0	212.0	499.0	2007	1389
1580	20071390	75.0	18.0	4.0	450.0	183.0	778.0	1687.0	487.0	757.0	171.0	598.0	413.0	12.0	378.0	548.0	2003.0	2098.0	142.0	438.0	2007	1390
1581	20071391	0.0	9.0	4.0	309.0	75.0	564.0	1547.0	554.0	636.0	185.0	593.0	434.0	20.0	321.0	603.0	2127.0	1891.0	207.0	459.0	2007	1391
1582	20071392	0.0	9.0	2.0	253.0	51.0	615.0	1568.0	392.0	623.0	122.0	553.0	369.0	20.0	374.0	605.0	1866.0	1737.0	214.0	419.0	2007	1392
1583	20071393	39.0	22.0	7.0	477.0	231.0	874.0	1843.0	639.0	815.0	237.0	792.0	549.0	10.0	413.0	558.0	2169.0	2416.0	271.0	483.0	2007	1393
1584	20071394	0.0	24.0	11.0	538.0	83.0	725.0	1582.0	429.0	829.0	173.0	756.0	544.0	6.0	336.0	571.0	2114.0	2375.0	222.0	491.0	2007	1394
1585	20071395	0.0	13.0	3.0	377.0	104.0	668.0	1574.0	537.0	650.0	178.0	688.0	414.0	17.0	349.0	602.0	2003.0	1892.0	204.0	512.0	2007	1395
1586	20071396	5.0	12.0	5.0	439.0	86.0	670.0	1708.0	662.0	785.0	243.0	618.0	438.0	18.0	298.0	577.0	2222.0	2251.0	227.0	379.0	2007	1396
1587	20071397	69.0	22.0	8.0	495.0	103.0	703.0	2000.0	812.0	886.0	286.0	751.0	491.0	10.0	435.0	634.0	2382.0	2549.0	314.0	467.0	2007	1397
1588	20071398	1.0	11.0	2.0	357.0	95.0	689.0	1747.0	673.0	681.0	216.0	601.0	402.0	20.0	415.0	644.0	2170.0	1980.0	185.0	429.0	2007	1398
1589	20071399	1.0	18.0	6.0	410.0	106.0	772.0	1713.0	574.0	772.0	196.0	834.0	554.0	13.0	397.0	639.0	2226.0	2294.0	206.0	480.0	2007	1399
1590	20071400	33.0	24.0	9.0	458.0	190.0	864.0	2049.0	748.0	914.0	297.0	808.0	588.0	9.0	462.0	570.0	2374.0	2713.0	251.0	405.0	2007	1400
1591	20071401	35.0	25.0	8.0	558.0	105.0	792.0	1672.0	479.0	837.0	202.0	677.0	490.0	6.0	316.0	605.0	1835.0	2366.0	210.0	388.0	2007	1401
1592	20071402	0.0	6.0	1.0	350.0	62.0	507.0	1609.0	607.0	637.0	220.0	646.0	450.0	20.0	380.0	677.0	2215.0	1944.0	221.0	489.0	2007	1402
1593	20071403	49.0	21.0	6.0	441.0	62.0	705.0	1793.0	488.0	812.0	201.0	728.0	537.0	12.0	310.0	576.0	2265.0	2362.0	227.0	390.0	2007	1403
1594	20071404	0.0	7.0	2.0	379.0	46.0	674.0	1554.0	503.0	637.0	156.0	675.0	457.0	23.0	355.0	553.0	2108.0	1887.0	193.0	490.0	2007	1404
1595	20071405	9.0	19.0	8.0	389.0	68.0	611.0	1722.0	638.0	776.0	204.0	581.0	390.0	12.0	317.0	603.0	2102.0	2146.0	292.0	439.0	2007	1405
1596	20071406	0.0	15.0	4.0	472.0	126.0	720.0	1712.0	603.0	766.0	189.0	615.0	454.0	17.0	311.0	568.0	2173.0	2175.0	217.0	406.0	2007	1406
1597	20071407	0.0	12.0	4.0	365.0	102.0	662.0	1784.0	764.0	757.0	273.0	487.0	349.0	17.0	343.0	454.0	2226.0	2136.0	227.0	365.0	2007	1407
1598	20071408	0.0	15.0	8.0	412.0	174.0	750.0	1511.0	369.0	672.0	129.0	684.0	457.0	13.0	299.0	577.0	1934.0	1930.0	198.0	423.0	2007	1408
1599	20071409	4.0	18.0	7.0	374.0	156.0	770.0	1551.0	544.0	638.0	194.0	671.0	474.0	11.0	384.0	603.0	1812.0	1944.0	162.0	481.0	2007	1409
1600	20071410	0.0	10.0	4.0	349.0	44.0	505.0	1199.0	486.0	525.0	179.0	550.0	401.0	15.0	246.0	494.0	1725.0	1630.0	146.0	388.0	2007	1410
1601	20071411	1.0	11.0	4.0	306.0	78.0	740.0	1563.0	292.0	634.0	89.0	699.0	442.0	17.0	376.0	586.0	2020.0	1799.0	185.0	514.0	2007	1411
1602	20071412	0.0	15.0	4.0	348.0	107.0	742.0	1663.0	612.0	707.0	204.0	711.0	433.0	16.0	353.0	521.0	2016.0	2051.0	207.0	428.0	2007	1412
1603	20071413	1.0	5.0	1.0	340.0	83.0	600.0	1535.0	574.0	634.0	177.0	584.0	422.0	23.0	270.0	618.0	2219.0	1867.0	176.0	502.0	2007	1413
1604	20071414	5.0	15.0	5.0	430.0	135.0	873.0	1673.0	561.0	756.0	202.0	652.0	472.0	18.0	295.0	603.0	2210.0	2186.0	144.0	538.0	2007	1414
1605	20071415	0.0	5.0	3.0	338.0	41.0	603.0	1696.0	629.0	670.0	207.0	410.0	281.0	24.0	298.0	530.0	2131.0	1828.0	213.0	396.0	2007	1415
1606	20071416	0.0	20.0	7.0	433.0	101.0	674.0	1503.0	553.0	705.0	214.0	647.0	470.0	9.0	317.0	574.0	1903.0	2094.0	216.0	449.0	2007	1416
1607	20071417	134.0	25.0	8.0	438.0	99.0	655.0	1669.0	555.0	802.0	204.0	541.0	351.0	5.0	332.0	480.0	1817.0	2159.0	221.0	366.0	2007	1417
1608	20071418	0.0	8.0	4.0	336.0	80.0	666.0	1685.0	479.0	705.0	146.0	576.0	381.0	21.0	394.0	549.0	2112.0	1937.0	160.0	415.0	2007	1418
1609	20071419	2.0	15.0	5.0	358.0	42.0	654.0	1691.0	725.0	699.0	252.0	547.0	390.0	14.0	347.0	493.0	2143.0	2040.0	178.0	411.0	2007	1419
1610	20071420	0.0	12.0	3.0	381.0	91.0	645.0	1637.0	507.0	692.0	165.0	445.0	326.0	19.0	317.0	512.0	2016.0	1875.0	164.0	395.0	2007	1420
1611	20071421	0.0	8.0	4.0	375.0	116.0	650.0	1547.0	434.0	664.0	155.0	516.0	347.0	19.0	312.0	460.0	2010.0	1830.0	184.0	437.0	2007	1421
1612	20071422	0.0	16.0	4.0	367.0	131.0	700.0	1644.0	639.0	701.0	216.0	705.0	465.0	14.0	372.0	537.0	2055.0	2083.0	233.0	465.0	2007	1422
1613	20071423	2.0	7.0	2.0	419.0	52.0	699.0	1629.0	621.0	681.0	194.0	453.0	315.0	22.0	328.0	608.0	2057.0	1871.0	154.0	449.0	2007	1423
1614	20071424	37.0	27.0	9.0	490.0	185.0	746.0	1956.0	696.0	878.0	253.0	656.0	467.0	6.0	398.0	593.0	2208.0	2476.0	269.0	377.0	2007	1424
1615	20071425	83.0	23.0	7.0	436.0	134.0	839.0	1818.0	476.0	868.0	192.0	707.0	500.0	11.0	317.0	606.0	2211.0	2428.0	187.0	500.0	2007	1425
1616	20071426	2.0	11.0	6.0	374.0	71.0	647.0	1520.0	479.0	691.0	162.0	602.0	413.0	16.0	318.0	532.0	2092.0	1957.0	176.0	484.0	2007	1426
1617	20071427	0.0	4.0	2.0	289.0	74.0	529.0	1320.0	353.0	529.0	98.0	558.0	331.0	22.0	290.0	575.0	1782.0	1487.0	179.0	455.0	2007	1427
1618	20071428	29.0	11.0	4.0	415.0	66.0	622.0	1470.0	524.0	713.0	217.0	584.0	432.0	19.0	275.0	553.0	2165.0	2075.0	141.0	437.0	2007	1428
1619	20071429	31.0	22.0	8.0	472.0	78.0	732.0	1791.0	527.0	836.0	197.0	608.0	474.0	11.0	353.0	560.0	2231.0	2343.0	213.0	460.0	2007	1429
1620	20071430	4.0	20.0	9.0	400.0	108.0	599.0	1398.0	495.0	666.0	202.0	525.0	392.0	7.0	232.0	498.0	1654.0	1926.0	191.0	320.0	2007	1430
1621	20071431	3.0	14.0	2.0	474.0	105.0	773.0	1866.0	627.0	789.0	208.0	833.0	558.0	17.0	426.0	728.0	2219.0	2344.0	259.0	497.0	2007	1431
1622	20071433	9.0	27.0	8.0	448.0	102.0	702.0	1839.0	570.0	846.0	228.0	756.0	548.0	6.0	398.0	595.0	2137.0	2468.0	246.0	376.0	2007	1433
1623	20071434	4.0	15.0	6.0	396.0	84.0	733.0	1500.0	581.0	686.0	224.0	509.0	376.0	15.0	236.0	600.0	1970.0	1972.0	154.0	482.0	2007	1434
1624	20071435	53.0	19.0	5.0	500.0	78.0	693.0	1743.0	736.0	792.0	275.0	567.0	413.0	11.0	304.0	510.0	2144.0	2272.0	221.0	374.0	2007	1435
1625	20071436	19.0	25.0	10.0	428.0	132.0	833.0	1746.0	472.0	788.0	171.0	754.0	506.0	7.0	473.0	575.0	2079.0	2253.0	169.0	509.0	2007	1436
1626	20071437	53.0	21.0	8.0	392.0	102.0	714.0	1709.0	669.0	720.0	236.0	716.0	561.0	10.0	410.0	601.0	2005.0	2237.0	246.0	423.0	2007	1437
1627	20071438	72.0	19.0	7.0	377.0	89.0	740.0	1699.0	644.0	740.0	236.0	719.0	530.0	10.0	391.0	583.0	2081.0	2246.0	135.0	398.0	2007	1438
1628	20071439	91.0	20.0	5.0	411.0	143.0	697.0	1737.0	402.0	818.0	148.0	674.0	449.0	11.0	343.0	569.0	2019.0	2233.0	260.0	340.0	2007	1439
1629	20071440	0.0	10.0	4.0	543.0	99.0	619.0	2280.0	1159.0	963.0	360.0	725.0	485.0	19.0	454.0	666.0	2848.0	2771.0	384.0	484.0	2007	1440
1630	20071441	0.0	9.0	3.0	354.0	46.0	613.0	1702.0	643.0	689.0	201.0	553.0	379.0	20.0	356.0	632.0	2183.0	1958.0	225.0	401.0	2007	1441
1631	20071442	0.0	5.0	3.0	298.0	55.0	604.0	1459.0	475.0	596.0	145.0	583.0	389.0	23.0	286.0	537.0	2002.0	1726.0	186.0	419.0	2007	1442
1632	20071443	1.0	21.0	5.0	433.0	85.0	686.0	1839.0	632.0	880.0	254.0	678.0	492.0	11.0	391.0	676.0	2319.0	2506.0	221.0	480.0	2007	1443
1633	20071444	12.0	15.0	7.0	356.0	49.0	723.0	1624.0	580.0	713.0	223.0	767.0	555.0	16.0	335.0	625.0	2202.0	2204.0	191.0	484.0	2007	1444
1634	20071445	0.0	2.0		270.0	46.0	503.0	1477.0	560.0	518.0	167.0	463.0	290.0	24.0	290.0	569.0	2018.0	1493.0	197.0	433.0	2007	1445
1635	20071447	0.0	10.0	3.0	364.0	74.0	688.0	1649.0	640.0	706.0	220.0	603.0	395.0	19.0	345.0	554.0	2168.0	2027.0	192.0	429.0	2007	1447
1636	20071448	38.0	15.0	5.0	414.0	95.0	721.0	1726.0	556.0	785.0	205.0	810.0	513.0	16.0	373.0	631.0	2369.0	2288.0	199.0	502.0	2007	1448
1637	20071449	49.0	19.0	6.0	486.0	91.0	766.0	1930.0	514.0	900.0	189.0	635.0	460.0	13.0	458.0	617.0	2336.0	2449.0	175.0	501.0	2007	1449
1638	20071450	55.0	25.0	8.0	444.0	143.0	721.0	1660.0	495.0	772.0	184.0	564.0	401.0	7.0	251.0	520.0	1892.0	2129.0	213.0	330.0	2007	1450
1639	20071451	0.0	17.0	6.0	381.0	70.0	643.0	1382.0	410.0	671.0	160.0	727.0	487.0	11.0	271.0	547.0	1968.0	1989.0	185.0	443.0	2007	1451
1640	20071452	23.0	21.0	6.0	517.0	101.0	607.0	1663.0	840.0	748.0	307.0	478.0	344.0	9.0	297.0	461.0	1880.0	2147.0	253.0	342.0	2007	1452
1641	20071453	0.0	16.0	6.0	354.0	81.0	705.0	1622.0	512.0	704.0	195.0	641.0	491.0	15.0	299.0	525.0	2064.0	2094.0	158.0	364.0	2007	1453
1642	20071454	3.0	9.0	1.0	355.0	64.0	665.0	1808.0	680.0	700.0	222.0	572.0	385.0	22.0	406.0	655.0	2218.0	2007.0	176.0	412.0	2007	1454
1643	20071455	7.0	16.0	2.0	447.0	86.0	693.0	1572.0	576.0	721.0	210.0	571.0	405.0	14.0	304.0	544.0	1941.0	2057.0	175.0	362.0	2007	1455
